file,error_type,field_or_value,count
mace_d_n_r1_09a,undefined_token,__order_index,2
npc_mace_d_r_03,undefined_token,__order_index,2
mace_n_u1_pr_55a,undefined_token,__order_index,2
mace_d_n_r1_09b,undefined_token,__order_index,2
staff_d_n_u1_54a,undefined_token,__order_index,2
npc_mace_d_r_04,undefined_token,__order_index,2
mace_d_n_r1_09c,undefined_token,__order_index,2
cannon_d_n_r2_p_45a,undefined_token,__order_index,2
book_n_e_minigame_65a,undefined_token,__order_index,2
test_polearm_n_e1_fi_60a,undefined_token,__order_index,2
polearm_n_c1_c_41a,undefined_token,__order_index,2
sword_d_n_u2_p_58a,undefined_token,__order_index,2
book_n_e_minigame_65b,undefined_token,__order_index,2
mace_n_u2_a_50a,undefined_token,__order_index,2
test_bow_n_e1_60a,undefined_token,__order_index,2
mace_n_u2_a_50b,undefined_token,__order_index,2
sword_n_r1_55a,undefined_token,__order_index,2
gun_d_a_m1_65b_mi,undefined_token,__order_index,2
book_t_n_u1_50a_3day,undefined_token,__order_index,2
staff_d_n_u1_p_58a,undefined_token,__order_index,2
npc_polearm_best_01,undefined_token,__order_index,2
sword_d_a_l2_35a,undefined_token,__order_index,2
dagger_d_n_r1_p_55a,undefined_token,__order_index,2
gun_d_n_l1_nc_51a,undefined_token,__order_index,2
lehpar_bow_01,undefined_token,__order_index,2
IDShulackShip02_sword_L_63a,undefined_token,__order_index,2
staff_n_r0_c_31a,undefined_token,__order_index,2
polearm_d_n_r1_p_20a,undefined_token,__order_index,2
keyblade_n_r1_r_54a,undefined_token,__order_index,2
staff_n_l1_q_45a,undefined_token,__order_index,2
2hsword_n_c_48a,undefined_token,__order_index,2
event_orb_a_m_wi_75a,undefined_token,__order_index,2
keyblade_n_r1_r_54b,undefined_token,__order_index,2
cannon_n_c1_28a,undefined_token,__order_index,2
keyblade_n_r1_r_54c,undefined_token,__order_index,2
mace_d_d_u1_p_55a,undefined_token,__order_index,2
orb_n_r1_nc_16a,undefined_token,__order_index,2
mace_d_n_u1_q_55a,undefined_token,__order_index,2
book_n_e_77a,undefined_token,__order_index,2
book_n_c2_12a,undefined_token,__order_index,2
mace_d_n_u1_q_55b,undefined_token,__order_index,2
2hsword_n_e_idunderrune_65a,undefined_token,__order_index,2
2hsword_n_u1_50a,undefined_token,__order_index,2
book_n_c2_12b,undefined_token,__order_index,2
npc_mace_idarenapvp04_01a,undefined_token,__order_index,2
mace_d_n_u1_q_55c,undefined_token,__order_index,2
2hsword_n_u1_50b,undefined_token,__order_index,2
book_n_l1_tq_26a,undefined_token,__order_index,2
test_special_slot_book_01,undefined_token,__order_index,2
book_n_c2_12c,undefined_token,__order_index,2
orb_n_c2_p_25a,undefined_token,__order_index,2
keyblade_n_l1_nc_36a,undefined_token,__order_index,2
cannon_n_m2_starweapon3_68a,undefined_token,__order_index,2
test_special_slot_book_02,undefined_token,__order_index,2
book_d_a_l2_40a,undefined_token,__order_index,2
dagger_n_u1_p_50a,undefined_token,__order_index,2
cannon_n_l1_51a,undefined_token,__order_index,2
test_special_slot_book_03,undefined_token,__order_index,2
book_a_e2_60a,undefined_token,__order_index,2
cannon_n_l1_51b,undefined_token,__order_index,2
cannon_d_n_r1_36a,undefined_token,__order_index,2
world_bow_defendroar_01,undefined_token,__order_index,2
polearm_v_m2_q_65a,undefined_token,__order_index,2
2hsword_d_a_r2_35a,undefined_token,__order_index,2
test_special_slot_book_04,undefined_token,__order_index,2
book_a_e2_60b,undefined_token,__order_index,2
book_d_n_c2_47a,undefined_token,__order_index,2
orb_d_n_u1_p_55a,undefined_token,__order_index,2
harp_n_r1_nc_41a,undefined_token,__order_index,2
book_a_e2_60c,undefined_token,__order_index,2
book_d_n_c2_47b,undefined_token,__order_index,2
world_cash_orb_pirate_changeskin_01a_1days,undefined_token,__order_index,2
bow_n_u1_s_52a,undefined_token,__order_index,2
book_d_n_c2_47c,undefined_token,__order_index,2
sword_n_r2_p_30a,undefined_token,__order_index,2
mace_d_n_l1_s_55a,undefined_token,__order_index,2
polearm_a_r2_40a,undefined_token,__order_index,2
2hsword_d_n_c_13a,undefined_token,__order_index,2
orb_N_U_p_61a,undefined_token,__order_index,2
mace_d_n_r1_55a,undefined_token,__order_index,2
npc_keyblade_PvP01b_01,undefined_token,__order_index,2
harp_n_c2_22a,undefined_token,__order_index,2
staff_d_v_l2_q_30a,undefined_token,__order_index,2
harp_n_c2_22b,undefined_token,__order_index,2
lehpar_bow_cfm_01,undefined_token,__order_index,2
harp_n_c2_22c,undefined_token,__order_index,2
2hsword_n_m3_hc_80a_down,undefined_token,__order_index,2
dagger_n_u0_q_55a,undefined_token,__order_index,2
cannon_n_m2_mission_66a,undefined_token,__order_index,2
bow_d_a_u2_65a,undefined_token,__order_index,2
gun_d_r2_p_30a,undefined_token,__order_index,2
polearm_d_a_u2_55a,undefined_token,__order_index,2
sword_PvP_E_p_65a,undefined_token,__order_index,2
sword_d_n_l1_q_52a,undefined_token,__order_index,2
orb_d_n_l1_r_55a,undefined_token,__order_index,2
npc_orb_d_d_r_01,undefined_token,__order_index,2
npc_harp_U001a_01,undefined_token,__order_index,2
orb_d_n_l1_r_55b,undefined_token,__order_index,2
npc_orb_d_d_r_02,undefined_token,__order_index,2
staff_d_n_r2_p_55a,undefined_token,__order_index,2
drakanstatue_sword_01,undefined_token,__order_index,2
orb_d_n_l1_r_55c,undefined_token,__order_index,2
npc_orb_d_d_r_03,undefined_token,__order_index,2
staff_t_d_n_u1_40a_3day,undefined_token,__order_index,2
sword_n_r1_q_35a,undefined_token,__order_index,2
orb_d_n_r1_tq_16a,undefined_token,__order_index,2
npc_orb_d_d_r_04,undefined_token,__order_index,2
dagger_n_c1_58a,undefined_token,__order_index,2
keyblade_n_r2_22a,undefined_token,__order_index,2
cannon_n_u1_r_65a,undefined_token,__order_index,2
2hsword_d_n_r1_13a,undefined_token,__order_index,2
orb_n_r1_p_40a,undefined_token,__order_index,2
bow_n_r1_52a,undefined_token,__order_index,2
bow_n_c2_32a,undefined_token,__order_index,2
bow_n_r1_52b,undefined_token,__order_index,2
bow_n_c2_32b,undefined_token,__order_index,2
bow_n_c2_32c,undefined_token,__order_index,2
npc_orb_god_01e,undefined_token,__order_index,2
staff_n_u_ldf5_ft_n_65a,undefined_token,__order_index,2
staff_d_n_r2_36a,undefined_token,__order_index,2
orb_n_l1_nq_60a,undefined_token,__order_index,2
dagger_n_m2_starweapon3_71a_special01,undefined_token,__order_index,2
dagger_d_n_l1_30a,undefined_token,__order_index,2
gun_e_idseal_gu_65a,undefined_token,__order_index,2
world_cash_staff_cloudmaster_changeskin_01,undefined_token,__order_index,2
polearm_n_m2_idf6_lf1_76a,undefined_token,__order_index,2
orb_n_m_lv3_typec_80a,undefined_token,__order_index,2
event_bow_a_m_ra_70a,undefined_token,__order_index,2
book_n_r2_38a,undefined_token,__order_index,2
dagger_d_n_l1_q_53a,undefined_token,__order_index,2
mace_d_a_m_pr_75a,undefined_token,__order_index,2
mystery_keyblade_a_m_ri_75a,undefined_token,__order_index,2
2hsword_d_g_16a,undefined_token,__order_index,2
mystery_keyblade_a_m_ri_75b,undefined_token,__order_index,2
test_2hsword_n_u1_65a,undefined_token,__order_index,2
bow_n_m_starweapon_65b_evolve01,undefined_token,__order_index,2
test_2hsword_n_u1_65b,undefined_token,__order_index,2
npc_dagger_idtiamat_01e,undefined_token,__order_index,2
dagger_a_u2_35a,undefined_token,__order_index,2
sword_n_u1_starweapon4_50a,undefined_token,__order_index,2
cannon_d_n_r1_p_45a,undefined_token,__order_index,2
npc_gun_d_login_01,undefined_token,__order_index,2
bow_n_m_starweapon_65b_evolve02,undefined_token,__order_index,2
staff_d_n_l1_q_52a,undefined_token,__order_index,2
staff_n_l1_p_40a,undefined_token,__order_index,2
cannon_n_r1_q_10a,undefined_token,__order_index,2
mace_n_u1_a_50a,undefined_token,__order_index,2
2hsword_n_c1_c_46a,undefined_token,__order_index,2
polearm_n_r1_nc_41a,undefined_token,__order_index,2
bow_n_e_idruneweapon_ra,undefined_token,__order_index,2
staff_a_m_ch_80a,undefined_token,__order_index,2
orb_n_c2_a_49a,undefined_token,__order_index,2
mace_d_n_u1_p_50a,undefined_token,__order_index,2
browniesword_01,undefined_token,__order_index,2
sword_n_c2_p_15a,undefined_token,__order_index,2
world_cash_orb_s6_65a_d,undefined_token,__order_index,2
orb_n_c2_a_49b,undefined_token,__order_index,2
harp_n_e1_n_65c,undefined_token,__order_index,2
book_n_e1_starweapon3_68a,undefined_token,__order_index,2
orb_n_c2_a_49c,undefined_token,__order_index,2
dagger_N_E_p_65a_down,undefined_token,__order_index,2
mace_n_u1_n_65a,undefined_token,__order_index,2
npc_cannon_n_m_w05a_65a,undefined_token,__order_index,2
npc_dagger_IDTransform_01,undefined_token,__order_index,2
mace_n_u1_n_65b,undefined_token,__order_index,2
test_staff_n_m2_75a,undefined_token,__order_index,2
mace_n_u1_n_65c,undefined_token,__order_index,2
gun_d_n_c2_37a,undefined_token,__order_index,2
npc_dagger_t01_01,undefined_token,__order_index,2
event_sword_a_m_fi_70a,undefined_token,__order_index,2
cannon_d_n_r0_31a,undefined_token,__order_index,2
gun_d_n_c2_37b,undefined_token,__order_index,2
staff_n_l0_q_45a,undefined_token,__order_index,2
npc_dagger_t01_02,undefined_token,__order_index,2
world_cash_gun_pirate_changeskin_01a_30days,undefined_token,__order_index,2
gun_d_n_c2_37c,undefined_token,__order_index,2
polearm_n_u2_48a,undefined_token,__order_index,2
event_mace_d_a_e2_55a,undefined_token,__order_index,2
sword_d_n_r1_p_55a,undefined_token,__order_index,2
dagger_d_n_c1_53a,undefined_token,__order_index,2
dagger_n_r2_40a,undefined_token,__order_index,2
world_cash_orb_s6_65a_l,undefined_token,__order_index,2
test_orb_n_u_40a,undefined_token,__order_index,2
event_dagger_devasday_changeskin_01a,undefined_token,__order_index,2
world_event_harp_idlc1_lv2_m_80a,undefined_token,__order_index,2
mace_n_r2_31a,undefined_token,__order_index,2
staff_n_l2_p_40a,undefined_token,__order_index,2
DRAKANSWORD01,undefined_token,__order_index,2
book_d_n_u1_50c_cu,undefined_token,__order_index,2
dagger_n_c_08a,undefined_token,__order_index,2
mace_d_n_u0_q_55a,undefined_token,__order_index,2
world_promo_changeskin_harp_nct_02a,undefined_token,__order_index,2
mace_d_n_l1_r_50a,undefined_token,__order_index,2
mystery_bow_d_a_e2_55a,undefined_token,__order_index,2
mace_d_n_l1_r_50b,undefined_token,__order_index,2
book_n_c2_p_20a,undefined_token,__order_index,2
mace_d_n_l1_r_50c,undefined_token,__order_index,2
event_cannon_white_changeskin_01a,undefined_token,__order_index,2
bow_n_m_starweapon_65a,undefined_token,__order_index,2
orb_d_d_l1_p_50a,undefined_token,__order_index,2
keyblade_d_r2_p_50a,undefined_token,__order_index,2
bow_n_m_starweapon_65b,undefined_token,__order_index,2
gun_n_m_lv3_typed_77b,undefined_token,__order_index,2
npc_gun_god_01,undefined_token,__order_index,2
sword_d_v_l2_q_30a,undefined_token,__order_index,2
orb_d_n_l1_q_50a,undefined_token,__order_index,2
polearm_sp_n_r2_p_55a,undefined_token,__order_index,2
polearm_n_r2_24a,undefined_token,__order_index,2
book_a_r2_55a,undefined_token,__order_index,2
orb_n_u2_40a,undefined_token,__order_index,2
cannon_d_u1_p_60a,undefined_token,__order_index,2
world_cash_gun_a_s2_60c,undefined_token,__order_index,2
gun_n_c2_q_16a,undefined_token,__order_index,2
staff_d_n_u1_55c,undefined_token,__order_index,2
staff_d_n_u1_55d,undefined_token,__order_index,2
staff_d_n_r1_nc_26a,undefined_token,__order_index,2
sword_n_r1_p_30a,undefined_token,__order_index,2
npc_dagger_lovelyhero_changeskin_01a,undefined_token,__order_index,2
dagger_d_n_r1_c_41a,undefined_token,__order_index,2
staff_d_n_u1_55e,undefined_token,__order_index,2
staff_n_c1_53a,undefined_token,__order_index,2
cannon_n_u1_q_60a,undefined_token,__order_index,2
staff_d_n_u1_55f,undefined_token,__order_index,2
npc_mace_IDTransform_01,undefined_token,__order_index,2
test_mace_n_e1_58a,undefined_token,__order_index,2
sword_d_n_r2_p_55a,undefined_token,__order_index,2
book_n_u1_57a,undefined_token,__order_index,2
event_staff_v_m3_q_65a,undefined_token,__order_index,2
book_n_u1_57b,undefined_token,__order_index,2
gun_n_c2_a_34a,undefined_token,__order_index,2
orb_d_n_l1_R_45a,undefined_token,__order_index,2
dagger_d_a_u2_30a,undefined_token,__order_index,2
gun_n_c2_a_34b,undefined_token,__order_index,2
world_cash_bow_easternwar_changeskin_01,undefined_token,__order_index,2
orb_d_n_l1_R_45b,undefined_token,__order_index,2
dagger_d_a_u2_30b,undefined_token,__order_index,2
gun_n_c2_a_34c,undefined_token,__order_index,2
polearm_e_idyun_65a,undefined_token,__order_index,2
orb_d_n_l1_R_45c,undefined_token,__order_index,2
staff_n_m3_ideternity02_4set_80a,undefined_token,__order_index,2
orb_d_d_l2_p_50a,undefined_token,__order_index,2
cannon_d_a_m2_65a_hi,undefined_token,__order_index,2
staff_d_n_r1_p_55a,undefined_token,__order_index,2
sword_N_L_p_61a,undefined_token,__order_index,2
world_cash_orb_brilliant_el_80a,undefined_token,__order_index,2
npc_mace_best_01,undefined_token,__order_index,2
keyblade_n_u1_mc_52a,undefined_token,__order_index,2
polearm_n_m3_ideternity02_new_75a,undefined_token,__order_index,2
world_cash_2hsword_d_a_e2_60b,undefined_token,__order_index,2
keyblade_n_u1_mc_52b,undefined_token,__order_index,2
keyblade_d_n_c2_q_21a,undefined_token,__order_index,2
keyblade_n_l1_64a,undefined_token,__order_index,2
gun_t_d_n_u1_50a_7day,undefined_token,__order_index,2
bow_d_n_r2_25a,undefined_token,__order_index,2
staff_n_e_look_p_69a,undefined_token,__order_index,2
event_2hsword_a_u2_50b,undefined_token,__order_index,2
dagger_n_l1_36b,undefined_token,__order_index,2
cannon_d_u2_p_60a,undefined_token,__order_index,2
polearm_n_r1_tq_16a,undefined_token,__order_index,2
polearm_a_u2_65a,undefined_token,__order_index,2
polearm_d_n_l1_r_25a,undefined_token,__order_index,2
world_cash_cannon_tiamat_changeskin_01a,undefined_token,__order_index,2
polearm_d_n_l1_r_25b,undefined_token,__order_index,2
polearm_d_n_l1_r_25c,undefined_token,__order_index,2
world_cash_mace_pirate_changeskin_01a_15days,undefined_token,__order_index,2
dagger_n_e_starweapon_65a,undefined_token,__order_index,2
cannon_d_n_c2_17a,undefined_token,__order_index,2
mace_n_m_lv3_typec_80a,undefined_token,__order_index,2
cannon_d_n_c2_17b,undefined_token,__order_index,2
sword_n_c2_a_39a,undefined_token,__order_index,2
dagger_n_l1_r_50a,undefined_token,__order_index,2
cannon_d_n_c2_17c,undefined_token,__order_index,2
sword_n_c2_a_39b,undefined_token,__order_index,2
dagger_n_l1_r_50b,undefined_token,__order_index,2
world_cash_mace_a_s2_60b,undefined_token,__order_index,2
mace_n_u1_50a,undefined_token,__order_index,2
sword_n_c2_a_39c,undefined_token,__order_index,2
dagger_n_l1_r_50c,undefined_token,__order_index,2
keyblade_d_a_l2_50a,undefined_token,__order_index,2
keyblade_d_d_u1_p_40a,undefined_token,__order_index,2
mace_n_u1_50b,undefined_token,__order_index,2
cannon_d_a_e2_65a,undefined_token,__order_index,2
polearm_n_m3_hc_80a,undefined_token,__order_index,2
cannon_d_a_e2_65b,undefined_token,__order_index,2
cannon_d_n_l1_q_44a,undefined_token,__order_index,2
gun_n_l2_49a,undefined_token,__order_index,2
cannon_d_a_e2_65c,undefined_token,__order_index,2
world_s4_mace_a_m2_65c_hi_a_ranker,undefined_token,__order_index,2
polearm_n_c2_p_58a,undefined_token,__order_index,2
sword_n_m_lv1_typec_74a,undefined_token,__order_index,2
event_cannon_chageskin_03a,undefined_token,__order_index,2
gun_n_u_idvritrabase_65a,undefined_token,__order_index,2
book_n_m5_gab_sub_80a,undefined_token,__order_index,2
npc_book_a06ad_01,undefined_token,__order_index,2
event_gun_d_a_m_gu_70a,undefined_token,__order_index,2
gun_n_m_lv2_typeb_74b,undefined_token,__order_index,2
polearm_n_l_f6costume_66a,undefined_token,__order_index,2
sword_d_n_l1_q_53a,undefined_token,__order_index,2
book_a_e3_sp_55a,undefined_token,__order_index,2
orb_n_u1_p_45a,undefined_token,__order_index,2
book_n_c2_a_44a,undefined_token,__order_index,2
sword_d_n_l1_nc_46a,undefined_token,__order_index,2
book_n_c2_a_44b,undefined_token,__order_index,2
harp_d_n_c1_18a,undefined_token,__order_index,2
gun_d_n_l1_tq_26a,undefined_token,__order_index,2
2hsword_a_em_65e_li,undefined_token,__order_index,2
book_n_c2_a_44c,undefined_token,__order_index,2
dagger_d_n_c1_c_26a,undefined_token,__order_index,2
2hsword_d_n_r1_14a,undefined_token,__order_index,2
harp_d_n_l1_40b,undefined_token,__order_index,2
2hsword_d_n_r1_14b,undefined_token,__order_index,2
harp_d_n_l1_40c,undefined_token,__order_index,2
2hsword_d_n_r1_14c,undefined_token,__order_index,2
AS_GaleMove_G1,undefined_token,toggle_id,3
harp_N_U_p_61a,undefined_token,__order_index,2
cannon_changeskin_idvritrabase,undefined_token,__order_index,2
book_n_u1_q_45a,undefined_token,__order_index,2
harp_e_idyun_65a,undefined_token,__order_index,2
harp_d_n_l1_40g,undefined_token,__order_index,2
keyblade_n_m3_f6event_83a,undefined_token,__order_index,2
polearm_n_m_tiamat_raid_80a,undefined_token,__order_index,2
2hsword_n_r0_c_16a,undefined_token,__order_index,2
sword_n_u1_nc_51a,undefined_token,__order_index,2
npc_sword_n_m_w05a_65a,undefined_token,__order_index,2
npc_dagger_normalmake_01,undefined_token,__order_index,2
sword_a_m_fi_pve,undefined_token,__order_index,2
bow_d_n_u1_44a,undefined_token,__order_index,2
cannon_a_m_gu_70a,undefined_token,__order_index,2
world_cash_changeskin_orb_n_l1_q_56a,undefined_token,__order_index,2
npc_mace_normalmake_01,undefined_token,__order_index,2
keyblade_n_u1_q_54a,undefined_token,__order_index,2
book_n_r2_39a,undefined_token,__order_index,2
harp_n_r1_tq_16a,undefined_token,__order_index,2
dagger_n_u1_q_57a,undefined_token,__order_index,2
staff_d_n_l1_q_53a,undefined_token,__order_index,2
test_staff_ch_53a,undefined_token,__order_index,2
npc_harp_d_normaltest_01,undefined_token,__order_index,2
harp_d_n_l1_40r,undefined_token,__order_index,2
world_changeskin_gun_ncw_02a_7days,undefined_token,__order_index,2
test_sword_coin_equip_rare,undefined_token,__order_index,2
dagger_d_n_r0_c_41a,undefined_token,__order_index,2
cannon_n_u0_q_60a,undefined_token,__order_index,2
bow_n_r0_c_21a,undefined_token,__order_index,2
dagger_n_m2_idf5u3_65a,undefined_token,__order_index,2
event_keyblade_valen_changeskin_01a,undefined_token,__order_index,2
sword_a_m_fi_pvp,undefined_token,__order_index,2
harp_n_m3_hc_80a,undefined_token,__order_index,2
polearm_n_l1_q_25a,undefined_token,__order_index,2
gun_n_l1_43a,undefined_token,__order_index,2
2hsword_n_r1_nc_31a,undefined_token,__order_index,2
test_staff_n_u1_a_40a,undefined_token,__order_index,2
world_book_d_v_l2_q_55A,undefined_token,__order_index,2
keyblade_a_r2_40a,undefined_token,__order_index,2
orb_d_n_c_43a,undefined_token,__order_index,2
bow_n_l1_a_53a,undefined_token,__order_index,2
test_polearm_n_u1_58a,undefined_token,__order_index,2
bow_n_l1_a_53b,undefined_token,__order_index,2
polearm_n_l1_a_43a,undefined_token,__order_index,2
